"filename", "language", "Python", "Properties", "Shell Script", "reStructuredText", "HTML", "JavaScript", "PostCSS", "XML", "Markdown", "TSV", "C++", "C", "JSON", "PowerShell", "comment", "blank", "total"
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/celery/utils/iso8601.py", "Python", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 6, 77
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/celery/utils/log.py", "Python", 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 56, 296
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/celery/utils/nodenames.py", "Python", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 29, 115
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/celery/utils/objects.py", "Python", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 18, 143
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/celery/utils/saferepr.py", "Python", 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 42, 270
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/celery/utils/serialization.py", "Python", 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 45, 274
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/celery/utils/static/__init__.py", "Python", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 15
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/celery/utils/sysinfo.py", "Python", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17, 51
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/celery/utils/term.py", "Python", 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 49, 181
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/celery/utils/text.py", "Python", 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 47, 199
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/celery/utils/threads.py", "Python", 188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 53, 332
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/celery/utils/time.py", "Python", 249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 82, 431
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/celery/utils/timer2.py", "Python", 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 29, 155
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/celery/worker/__init__.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 5
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/celery/worker/autoscale.py", "Python", 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 30, 155
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/celery/worker/components.py", "Python", 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 44, 241
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/celery/worker/consumer/__init__.py", "Python", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 16
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/celery/worker/consumer/agent.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 22
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/celery/worker/consumer/connection.py", "Python", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 37
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/celery/worker/consumer/consumer.py", "Python", 512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 101, 750
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/celery/worker/consumer/control.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 34
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/celery/worker/consumer/events.py", "Python", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 13, 69
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/celery/worker/consumer/gossip.py", "Python", 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 30, 207
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/celery/worker/consumer/heart.py", "Python", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 37
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/celery/worker/consumer/mingle.py", "Python", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 16, 77
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/celery/worker/consumer/tasks.py", "Python", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 17, 66
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/celery/worker/control.py", "Python", 394, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 123, 625
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/celery/worker/heartbeat.py", "Python", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 11, 62
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/celery/worker/loops.py", "Python", 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 29, 136
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/celery/worker/pidbox.py", "Python", 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 25, 123
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/celery/worker/request.py", "Python", 592, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 120, 791
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/celery/worker/state.py", "Python", 197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 57, 289
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/celery/worker/strategy.py", "Python", 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 26, 209
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/celery/worker/worker.py", "Python", 312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 59, 410
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/certifi/__init__.py", "Python", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/certifi/__main__.py", "Python", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/certifi/core.py", "Python", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 21, 115
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/cffi/__init__.py", "Python", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 15
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/cffi/_cffi_errors.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 0, 0, 0, 16, 23, 150
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/cffi/_cffi_include.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 310, 0, 0, 0, 34, 42, 386
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/cffi/_embedding.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 311, 0, 0, 0, 172, 68, 551
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/cffi/_imp_emulation.py", "Python", 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13, 84
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/cffi/_shimmed_dist_utils.py", "Python", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 7, 42
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/cffi/api.py", "Python", 627, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 276, 63, 966
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/cffi/backend_ctypes.py", "Python", 953, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 140, 1122
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/cffi/cffi_opcode.py", "Python", 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 188
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/cffi/commontypes.py", "Python", 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15, 81
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/cffi/cparser.py", "Python", 799, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 46, 1007
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/cffi/error.py", "Python", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 32
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/cffi/ffiplatform.py", "Python", 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 14, 114
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/cffi/lock.py", "Python", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 5, 31
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_be/env/lib/python3.12/site-packages/cffi/model.py", "Python", 483, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 102, 619
